Index	Value
2004	-4
2005	-85
2006	-6
2007	-50
2008	-4
2009	-69
2010	-6
2011	-23
2012	-4
2013	-59
2014	-6
2015	-23
2016	-4
2017	-48
2018	-6
2019	-24
2020	-4
2021	-38
2022	-6
2023	-10
2024	-4
2025	-20
2026	-5
2027	7
2028	-4
2029	-5
2030	-5
2031	15
2032	-3
2033	11
2034	-5
2035	23
2036	-3
2037	25
2038	-5
2039	43
2040	-3
2041	38
2042	-5
2043	47
2044	-3
2045	49
2046	-5
2047	55
2048	-3
2049	64
2050	-5
2051	58
2052	-3
2053	68
2054	-5
2055	68
2056	-3
2057	88
2058	-5
2059	74
2060	-3
2061	101
2062	-5
2063	83
2064	-3
2065	116
2066	-5
2067	97
2068	-3
2069	-115
2070	-5
2071	111
2072	-3
2073	-108
2074	-5
2075	115
2076	-3
2077	-108
2078	-5
2079	122
2080	-3
2081	-91
2082	-5
2083	126
2084	-3
2085	-64
2086	-5
2087	-112
2088	-3
2089	-53
2090	-5
2091	-119
2092	-3
2093	-49
2094	-5
2095	-110
2096	-3
2097	-35
2098	-5
2099	-86
2100	-3
2101	-28
2102	-5
2103	-84
2104	-3
2105	-25
2106	-5
2107	-74
2108	-2
2109	2
2110	-5
2111	-60
2112	-2
2113	28
2114	-5
2115	-43
2116	-2
2117	41
2118	-5
2119	-40
2120	-2
2121	46
2122	-5
2123	-35
2124	-2
2125	53
2126	-5
2127	-22
2128	-2
2129	72
2130	-5
2131	-20
2132	-2
2133	97
2134	-5
2135	-13
2136	-2
2137	105
2138	-4
2139	6
2140	-2
2141	121
2142	-4
2143	15
2144	-2
2145	-122
2146	-4
2147	15
2148	-2
2149	-117
2150	-4
2151	16
2152	-2
2153	-103
2154	-4
2155	31
2156	-2
2157	-83
2158	-4
2159	44
2160	-2
2161	-74
2162	-4
2163	54
2164	-2
2165	-49
2166	-4
2167	65
2168	-2
2169	-40
2170	-4
2171	78
2172	-2
2173	-20
2174	-4
2175	78
2176	-2
2177	-2
2178	-4
2179	100
2180	-1
2181	11
2182	-4
2183	113
2184	-1
2185	22
2186	-4
2187	111
2188	-1
2189	27
2190	-4
2191	114
2192	-1
2193	38
2194	-4
2195	119
2196	-1
2197	47
2198	-4
2199	126
2200	-1
2201	55
2202	-4
2203	-118
2204	-1
2205	71
2206	-4
2207	-111
2208	-1
2209	74
2210	-4
2211	-103
2212	-1
2213	90
2214	-4
2215	-92
2216	-1
2217	106
2218	-4
2219	-85
2220	-1
2221	107
2222	-4
2223	-80
2224	-1
2225	123
2226	-4
2227	-68
2228	-1
2229	-118
2230	-4
2231	-61
2232	-1
2233	-111
2234	-4
2235	-62
2236	-1
2237	-104
2238	-4
2239	-57
2240	-1
2241	-89
2242	-4
2243	-44
2244	-1
2245	-79
2246	-4
2247	-39
2248	-1
2249	-72
2250	-4
2251	-24
2252	-1
2253	-59
